supplier,category,name,sku,price_cad,pro_price,unit,url,scraped_at
IHL Canada,Lumber,2 in. x 4 in. x 8 ft. Brown Pressure Treated Lumber,22115,6.79,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-brown-pressure-treated-lumber,2026-05-09T11:40:01.304777
IHL Canada,Lumber,4 in. x 4 in. x 8 ft. Spruce Lumber,20942,12.8,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-spruce-lumber,2026-05-09T11:40:01.304779
IHL Canada,Lumber,1 in. x 2 in. x 24 in. Pointed Wood Stake (25-Pack),28679,23.48,,Default Title,https://ihlcanada.com/products/1-in-x-2-in-pointed-wood-stake-25-pack,2026-05-09T11:40:01.304781
IHL Canada,Lumber,7/16 in. x 4 ft. x 8 ft. OSB Oriented Strand Board,20954,13.98,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-oriented-strand-board,2026-05-09T11:40:01.304784
IHL Canada,Lumber,2 in. x 4 in. x 16 ft. Spruce Lumber,20918,9.2,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-16-ft-spruce-lumber,2026-05-09T11:40:01.304788
IHL Canada,Lumber,3/4 in. 4 ft x 8 ft. Fire-Resistant Treated Plywood,21735,98.0,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-x-3-4-in-fire-rated-plywood,2026-05-09T11:40:01.304790
IHL Canada,Lumber,1 in. x 6 in. x 8 ft. Brown Pressure Treated Lumber,22108,5.51,,Default Title,https://ihlcanada.com/products/1in-x-6in-brown-pressure-treated-lumber,2026-05-09T11:40:01.304793
IHL Canada,Lumber,2 in. x 6 in. x 10 ft. Spruce Lumber,20923,10.24,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-10-ft-spruce-lumber,2026-05-09T11:40:01.304795
IHL Canada,Lumber,1/2 in. x 4 ft. x 8 ft. Fire-Resistant Treated Plywood,27366,69.0,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-fire-resistant-treated-plywood,2026-05-09T11:40:01.304797
IHL Canada,Lumber,2 in. x 6 in. x 8 ft. Brown Pressure Treated Lumber,22120,10.25,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-8-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304800
IHL Canada,Lumber,1 in. x 2 in. x 8 ft. Spruce Lumber,20895,1.65,,Default Title,https://ihlcanada.com/products/1-in-x-2-in-spruce-lumber,2026-05-09T11:40:01.304802
IHL Canada,Lumber,6 in. x 6 in. x 10 ft. Brown Pressure Treated Lumber Post,22151,52.1,,Default Title,https://ihlcanada.com/products/copy-of-6-in-x-6-in-x-8-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304804
IHL Canada,Lumber,4 in. x 4 in. x 8 ft. Brown Pressure Treated Lumber,22140,16.2,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-8-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304806
IHL Canada,Lumber,6 in. x 6 in. x 12 ft. Brown Pressure Treated Lumber,22152,62.52,,Default Title,https://ihlcanada.com/products/6-in-x-6-in-brown-pressure-treated-lumber,2026-05-09T11:40:01.304809
IHL Canada,Lumber,3/8 in. x 4 ft. x 8 ft. Standard Spruce Plywood,20947,27.49,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-standard-spruce-plywood,2026-05-09T11:40:01.304811
IHL Canada,Lumber,2 in. x 6 in. x 16 ft. Spruce Lumber,20926,16.38,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-16-ft-spruce-lumber,2026-05-09T11:40:01.304828
IHL Canada,Lumber,2 in. x 6 in. x 12 ft. Spruce Lumber,20924,12.29,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-12-ft-spruce-lumber,2026-05-09T11:40:01.304830
IHL Canada,Lumber,4 in. x 4 in. x 10 ft. Brown Pressure Treated Lumber,22141,20.25,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-10-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304832
IHL Canada,Lumber,2 in. x 6 in. x 10 ft. Brown Pressure Treated Lumber,22121,12.81,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-10-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304835
IHL Canada,Lumber,6 in. x 6 in. x 8 ft. Brown Pressure Treated Lumber,22150,41.68,,Default Title,https://ihlcanada.com/products/6-in-x-6-in-x-8-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304837
IHL Canada,Lumber,2 in. x 4 in. x 10 ft. Brown Pressure Treated Lumber,22116,8.49,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-10-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304839
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Fire-Resistant Treated Plywood,27650,83.0,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-x-5-8-in-fire-rated-plywood,2026-05-09T11:40:01.304842
IHL Canada,Lumber,4 in. x 4 in. x 12 ft. Brown Pressure Treated Lumber,22142,24.3,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-brown-pressure-treated-lumber,2026-05-09T11:40:01.304844
IHL Canada,Lumber,2 in. x 2 in. x 8 ft. Spruce Lumber,20907,3.25,,Default Title,https://ihlcanada.com/products/2-in-x-2-in-spruce-lumber,2026-05-09T11:40:01.304848
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Tongue and Grooved OSB Oriented Strand Board,20955,22.48,,Default Title,https://ihlcanada.com/products/5-8-in-x-4-ft-x-8-ft-tongue-and-grooved-osb-oriented-strand-board,2026-05-09T11:40:01.304851
IHL Canada,Lumber,2 in. x 10 in. x 16 ft. Cleated Spruce Scaffold Plank,21859,87.0,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-16-ft-cleated-spruce-scaffold-plank,2026-05-09T11:40:01.304853
IHL Canada,Lumber,3/4 in. x 4 ft. x 8 ft. Tongue and Grooved Oriented Strand Board,20956,26.98,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-x-3-4-in-tongue-and-grooved-oriented-strand-board,2026-05-09T11:40:01.304855
IHL Canada,Lumber,2 in. x 6 in. x 14 ft. Spruce Lumber,20925,14.34,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-14-ft-spruce-lumber,2026-05-09T11:40:01.304858
IHL Canada,Lumber,1 in. x 4 in. x 8 ft. Spruce Lumber,20899,3.25,,Default Title,https://ihlcanada.com/products/1-in-x-4-in-spruce-lumber,2026-05-09T11:40:01.304860
IHL Canada,Lumber,3/4 in. 4 ft. x 8 ft. Tongue and Groove Spruce Plywood,20952,56.49,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-x-3-4-in-standard-spruce-tongue-and-groove-plywood,2026-05-09T11:40:01.304862
IHL Canada,Lumber,2 in. x 8 in. x 12 ft. Brown Pressure Treated Lumber,22127,21.98,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-12-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304864
IHL Canada,Lumber,2 in. x 8 in. x 16 ft. Brown Pressure Treated Lumber,22129,29.3,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-brown-pressure-treated-lumber,2026-05-09T11:40:01.304867
IHL Canada,Lumber,2 in. x 2 in. x 8 ft. Plastic Lumber,29152,7.29,,Default Title,https://ihlcanada.com/products/2-in-x-2-in-x-8-ft-plastic-lumber,2026-05-09T11:40:01.304869
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Tongue-and-Groove Spruce Plywood,20950,47.25,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-x-5-8-in-standard-spruce-tongue-and-groove-plywood,2026-05-09T11:40:01.304871
IHL Canada,Lumber,1 in. x 2 in. x 10 ft. Spruce Lumber,23577,2.06,,Default Title,https://ihlcanada.com/products/1-in-x-2-in-x-10-ft-spruce-lumber,2026-05-09T11:40:01.304873
IHL Canada,Lumber,2 in. x 3 in. x 8 ft. Spruce Lumber,20909,3.4,,Default Title,https://ihlcanada.com/products/2-in-x-3-in-spruce-lumber,2026-05-09T11:40:01.304876
IHL Canada,Lumber,1 in. x 6 in. x 6 ft. Brown Pressure Treated Lumber Fence Board,22107,4.13,,Default Title,https://ihlcanada.com/products/1-in-x-6-in-x-6-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304878
IHL Canada,Lumber,5/4 in. x 6 in. x 16 ft. Brown Pressure Treated Decking Board,22109,16.2,,Default Title,https://ihlcanada.com/products/5-4-in-x-6-in-x-16-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304882
IHL Canada,Lumber,2 in. x 6 in. x 12 ft. Brown Pressure Treated Lumber,22122,15.38,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-12-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304884
IHL Canada,Lumber,3/4 in. x 10 ft. Roofing Cant Strip Wood (1000 ft.-Bundle),28091,285.0,,Default Title,https://ihlcanada.com/products/3-4in-x-9ft-roofing-cant-strip-wood-1000-ft-bundle,2026-05-09T11:40:01.304887
IHL Canada,Lumber,2 in. x 8 in. x 14 ft. Spruce Lumber,20930,23.36,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-14-ft-spruce-lumber,2026-05-09T11:40:01.304889
IHL Canada,Lumber,1 in. x 8 in. x 16 ft. Spruce Lumber,27998,11.98,,Default Title,https://ihlcanada.com/products/1-in-x-8-in-x-16-ft-grade-3-spruce-lumber,2026-05-09T11:40:01.304891
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Standard Spruce Plywood,20949,47.25,,Default Title,https://ihlcanada.com/products/5-8-in-x-4-ft-x-8-ft-standard-spruce-plywood,2026-05-09T11:40:01.304894
IHL Canada,Lumber,2 in. x 10 in. x 8 ft. Spruce Lumber,20932,17.49,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-spruce-lumber,2026-05-09T11:40:01.304896
IHL Canada,Lumber,2 in. x 6 in. x 16 ft. Brown Pressure Treated Lumber,22124,20.5,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-brown-pressure-treated-lumber,2026-05-09T11:40:01.304898
IHL Canada,Lumber,5/4 in. x 6 in. x 12 ft. Brown Pressure Treated Decking Board,22111,12.15,,Default Title,https://ihlcanada.com/products/5-4-in-x-6-in-x-12-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304902
IHL Canada,Lumber,3/4 in. x 4 ft. x 8 ft. Sienna Brown Pressure Treated Plywood,22466,74.1,,Default Title,https://ihlcanada.com/products/3-4-in-x-4-ft-x-8-ft-sienna-brown-pressure-treated-plywood,2026-05-09T11:40:01.304905
IHL Canada,Lumber,2 in. x 8 in. x 8 ft. Spruce Lumber,20927,13.35,,Default Title,https://ihlcanada.com/products/2in-x-8in-spruce-lumber,2026-05-09T11:40:01.304907
IHL Canada,Lumber,2 in. x 10 in. x 10 ft. Spruce Lumber,20933,21.86,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-10-ft-spruce-lumber,2026-05-09T11:40:01.304909
IHL Canada,Lumber,2 in. x 4 in. x 92-5/8 in. Spruce Lumber,20911,3.93,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-92-5-8-in-spruce-lumber,2026-05-09T11:40:01.304912
IHL Canada,Lumber,T273E 5/8 in. x 5-1/2 in. Primed MDF Step Bevel Base Moulding,28426,13.94,,Default Title,https://ihlcanada.com/products/taiga-t273e-5-8-in-x-5-1-2-in-primed-mdf-step-bevel-base,2026-05-09T11:40:01.304914
IHL Canada,Lumber,2 in. x 4 in. x 12 ft. Brown Pressure Treated Lumber,22117,10.19,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-12-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304916
IHL Canada,Lumber,Nuvo Iron Easy Cap 5-1/2 in. x 5-1/2 in. Post Cap,28505,3.89,,Default Title,https://ihlcanada.com/products/nuvo-iron-pcp12blk-5-1-2-in-x-5-1-2-in-eazy-cap-pyramid-post-cap,2026-05-09T11:40:01.304918
IHL Canada,Lumber,2 in. x 4 in. x 104-5/8 in. Spruce Lumber,20913,4.98,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-104-5-8-in-spruce-lumber,2026-05-09T11:40:01.304921
IHL Canada,Lumber,2 in. x 8 in. x 10 ft. Spruce Lumber,20928,16.69,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-10-ft-spruce-lumber,2026-05-09T11:40:01.304923
IHL Canada,Lumber,2 in. x 4 in. x 14 ft. Spruce Lumber,20917,8.05,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-14-ft-spruce-lumber,2026-05-09T11:40:01.304925
IHL Canada,Lumber,2 in. x 8 in. x 8 ft. Brown Pressure Treated Lumber,22125,14.65,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-8-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304927
IHL Canada,Lumber,5/4 in. x 6 in. x 10 ft. Brown Pressure Treated Decking Board,22112,10.13,,Default Title,https://ihlcanada.com/products/5-4-in-x-6-in-x-10-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304930
IHL Canada,Lumber,2 in. x 8 in. x 10 ft.  Pressure Treated Lumber,22126,18.31,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-10-ft-brown-pressure-treated-lumber-1,2026-05-09T11:40:01.304934
IHL Canada,Lumber,2 in. x 8 in. x 16 ft. Spruce Lumber,20931,26.7,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-16-ft-spruce-lumber,2026-05-09T11:40:01.304936
IHL Canada,Lumber,4 in. x 4 in. x 16 ft. Spruce Lumber,21797,25.6,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-16-ft-spruce-lumber,2026-05-09T11:40:01.304938
IHL Canada,Lumber,2 in. x 3 in. x 12 ft. Spruce Lumber,20910,5.1,,Default Title,https://ihlcanada.com/products/copy-of-2-in-x-3-in-x-8-ft-spruce-lumber,2026-05-09T11:40:01.304941
IHL Canada,Lumber,1/2 in. x 4 ft. x 8 ft. Sienna Brown Pressure Treated Plywood,21734,51.89,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-sienna-brown-pressure-treated-plywood,2026-05-09T11:40:01.304943
IHL Canada,Lumber,2 in. x 4 in. x 16 ft. Brown Pressure Treated Lumber,22119,13.58,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-16-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.304945
IHL Canada,Lumber,3/4 in. x 4 ft. x 8 ft. S2S Birch Plywood,28421,76.25,,Default Title,https://ihlcanada.com/products/3-4-in-x-4-ft-x-8-ft-baltic-birch-plywood,2026-05-09T11:40:01.304949
IHL Canada,Lumber,4 in. x 4 in. x 10 ft. Spruce Lumber,20943,16.0,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-10-ft-spruce-lumber,2026-05-09T11:40:01.304951
IHL Canada,Lumber,2 in. x 12 in. x 8 ft. Brown Pressure Treated Lumber,22135,29.89,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-brown-pressure-treated-lumber,2026-05-09T11:40:01.304954
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Sienna Brown Pressure Treated Plywood,22465,64.1,,Default Title,https://ihlcanada.com/products/5-8-in-x-4-ft-x-8-ft-sienna-brown-pressure-treated-plywood,2026-05-09T11:40:01.304956
IHL Canada,Lumber,1 in. x 6 in. x 10 ft. Economy Spruce Lumber,22349,4.99,,Default Title,https://ihlcanada.com/products/1-in-x-6-in-x-10-ft-economy-spruce-lumber-378-piece,2026-05-09T11:40:01.304958
IHL Canada,Lumber,2 in. x 10 in. x 14 ft. Spruce Lumber,20935,30.61,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-14-ft-spruce-lumber,2026-05-09T11:40:01.304960
IHL Canada,Lumber,2 in. x 10 in. x 12 ft. Spruce Lumber,20934,26.24,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-12-ft-spruce-lumber,2026-05-09T11:40:01.304963
IHL Canada,Lumber,4 in. x 4 in. x 12 ft. Spruce Lumber,20944,19.2,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-12-ft-spruce-lumber,2026-05-09T11:40:01.304965
IHL Canada,Lumber,2 in. x 8 in. x 12 ft. Spruce Lumber,20929,20.03,,Default Title,https://ihlcanada.com/products/2-in-x-8-in-x-12-ft-spruce-lumber,2026-05-09T11:40:01.304967
IHL Canada,Lumber,T394E 3/8 in. x 1-3/8 in. Primed MDF Step Bevel Shoe Moulding,28430,3.65,,Default Title,https://ihlcanada.com/products/taiga-t394e-3-8-in-x-1-3-8-in-primed-mdf-step-bevel-shoe,2026-05-09T11:40:01.304969
IHL Canada,Lumber,5/4 in. x 6 in. x 8 ft. Brown Pressure Treated Decking Board,22113,8.1,,Default Title,https://ihlcanada.com/products/5-4-in-x-6-in-brown-pressure-treated-lumber,2026-05-09T11:40:01.304971
IHL Canada,Lumber,"4"" X 4"" X 8' PRESSURE TREATED CANT STRIP",20946,15.55,,Default Title,https://ihlcanada.com/products/4in-x-4in-x-8ft-pressure-treated-cant-strip,2026-05-09T11:40:01.304974
IHL Canada,Lumber,2 in. x 2 in. x 12 ft. Spruce Lumber,20908,4.88,,Default Title,https://ihlcanada.com/products/2-in-x-2-in-x-12-ft-spruce-lumber,2026-05-09T11:40:01.304976
IHL Canada,Lumber,2 in. x 10 in. x 16 ft. Spruce Lumber,20936,34.98,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-16-ft-spruce-lumber,2026-05-09T11:40:01.304980
IHL Canada,Lumber,1 in. x 6 in. x 14 ft. Spruce Lumber,20903,8.72,,Default Title,https://ihlcanada.com/products/1-in-x-6-in-x-14-ft-spruce-lumber,2026-05-09T11:40:01.304982
IHL Canada,Lumber,2 in. x 12 in. x 12 ft.  Spruce Lumber,20939,44.84,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-12-ft-spruce-lumber,2026-05-09T11:40:01.304984
IHL Canada,Lumber,T158E 3/4 in. x 3-1/2 in. Primed MDF Step Bevel Casing Moulding,28425,6.97,,Default Title,https://ihlcanada.com/products/taiga-t158e-3-4-in-x-3-1-2-in-primed-mdf-step-bevel-casing,2026-05-09T11:40:01.304987
IHL Canada,Lumber,1 in. x 6 in. x 8 ft. Spruce Lumber,20901,4.98,,Default Title,https://ihlcanada.com/products/1-in-x-6-in-spruce-lumber,2026-05-09T11:40:01.304989
IHL Canada,Lumber,1 in. x 2 in. x 36 in. Chisel Pointed Wood Stake (25 Pack),28680,34.95,,Default Title,https://ihlcanada.com/products/1-in-x-2-in-x-36-in-pointed-surveyor-wood-stakes-25-pack,2026-05-09T11:40:01.304992
IHL Canada,Lumber,5/8 in. x 4 ft. x 8 ft. Degrade Spruce Plywood,26783,42.53,,Default Title,https://ihlcanada.com/products/4-ft-x-8-ft-x-5-8-in-d-grade-spruce-plywood,2026-05-09T11:40:01.304994
IHL Canada,Lumber,1 in. x 4 in. x 12 ft. Spruce Lumber,20900,4.88,,Default Title,https://ihlcanada.com/products/1-in-x-4-in-x-12-ft-spruce-lumber,2026-05-09T11:40:01.304996
IHL Canada,Lumber,1 in. x 3 in. x 8 ft. Spruce Lumber,20897,2.49,,Default Title,https://ihlcanada.com/products/1-in-x-3-in-x-8-ft-spruce-lumber,2026-05-09T11:40:01.304998
IHL Canada,Lumber,2 in. x 12 in. x 10 ft. Brown Pressure Treated Lumber,22136,37.36,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-10-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.305001
IHL Canada,Lumber,2 in. x 2 in. x 8 ft. Brown Pressure Treated Lumber,22104,4.99,,Default Title,https://ihlcanada.com/products/2-in-x-2-in-x-8-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.305003
IHL Canada,Lumber,2 in. x 10 in. x 16 ft. Brown Pressure Treated Lumber,22134,39.3,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-brown-pressure-treated-lumber,2026-05-09T11:40:01.305005
IHL Canada,Lumber,12 in. x 8 ft. Brown Pressure Treated Privacy Plus Lattice,22161,12.49,,Default Title,https://ihlcanada.com/products/taiga-12-in-x-8-ft-brown-pressure-treated-privacy-plus-lattice,2026-05-09T11:40:01.305007
IHL Canada,Lumber,4 in. x 4 in. x 14 ft. Spruce Lumber,20945,22.4,,Default Title,https://ihlcanada.com/products/4-in-x-4-in-x-14-ft-spruce-lumber,2026-05-09T11:40:01.305010
IHL Canada,Lumber,2 in. x 6 in. x 92-5/8 in. Spruce Lumber,20919,6.49,,Default Title,https://ihlcanada.com/products/2in-x-6in-spruce-lumber,2026-05-09T11:40:01.305012
IHL Canada,Lumber,2 in. x 10 in. x 12 ft. Brown Pressure Treated Lumber,22132,29.48,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-12-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.305014
IHL Canada,Lumber,2 in. x 12 in. x 12 ft. Brown Pressure Treated Lumber,22137,44.84,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-12-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.305016
IHL Canada,Lumber,"3/4"" x 49"" x 97"" MDF Medium Density Fiberboard",31416,56.98,,Default Title,https://ihlcanada.com/products/medium-density-fibreboard-mdf-49-inches-x-97-inches-x-3-4-inches,2026-05-09T11:40:01.305019
IHL Canada,Lumber,"1/2"" x 49"" x 97"" MDF Medium Density Fiberboard",34457,44.99,,Default Title,https://ihlcanada.com/products/medium-density-fibreboard-mdf-49-inches-x-97-inches-x-1-2-inches,2026-05-09T11:40:01.305022
IHL Canada,Lumber,2 in. x 12 in. x 10 ft. Spruce Lumber,20938,37.36,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-10-ft-spruce-lumber,2026-05-09T11:40:01.305025
IHL Canada,Lumber,2 in. x 12 in. x 14 ft. Spruce Lumber,20940,52.31,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-14-ft-spruce-lumber,2026-05-09T11:40:01.305027
IHL Canada,Lumber,2 in. x 6 in. x 104-5/8 in. Spruce Lumber,20921,8.1,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-104-5-8-in-spruce-lumber,2026-05-09T11:40:01.305029
IHL Canada,Lumber,1 in. x 2 in. x 8 ft. Brown Pressure Treated Lumber,22103,3.89,,Default Title,https://ihlcanada.com/products/1-in-x-2-in-x-8-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.305032
IHL Canada,Lumber,2 in. x 4 in. x 8 ft. Brown Grooved Pressure Treated Lumber,22114,13.89,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-8-ft-brown-grooved-pressure-treated-lumber,2026-05-09T11:40:01.305034
IHL Canada,Lumber,1 in. x 6 in. x 5 ft. Brown Pressure Treated Lumber,22106,3.43,,Default Title,https://ihlcanada.com/products/1-in-x-6-in-x-5-ft-brown-pressure-treated-lumber,2026-05-09T11:40:01.305038
IHL Canada,Lumber,2 in. x 6 in. x 12 ft. Round Edge Brown Pressure Treated Decking Board,32390,20.83,,Default Title,https://ihlcanada.com/products/radius-edge-decking-2-inches-x-6-inches-x-12feet-pressure-treated-brown,2026-05-09T11:40:01.305040
IHL Canada,Lumber,2 in. x 6 in. x 10 ft. Round Edge Brown Pressure Treated Decking Board,32574,17.36,,Default Title,https://ihlcanada.com/products/radius-edge-decking-2-inches-x-6-inches-x-10feet-pressure-treated-brown,2026-05-09T11:40:01.305042
IHL Canada,Lumber,2 in. x 10 in. x 16 ft. Non-Cleated Spruce Scaffold Plank,27513,85.0,,Default Title,https://ihlcanada.com/products/2-in-x-10-in-x-16-ft-non-cleated-spruce-scaffold-plank,2026-05-09T11:40:01.305045
IHL Canada,Lumber,"5/8"" x 49"" x 97"" MDF Medium Density Fiberboard",34456,49.98,,Default Title,https://ihlcanada.com/products/medium-density-fibreboard-mdf-49-inches-x-97-inches-x-5-8-inches,2026-05-09T11:40:01.305049
IHL Canada,Lumber,2 in. x 12 in. x 16 ft. Spruce Lumber,20941,59.78,,Default Title,https://ihlcanada.com/products/2-in-x-12-in-x-16-ft-spruce-lumber,2026-05-09T11:40:01.305051
IHL Canada,Lumber,T909E 3/8 in. x 1-3/16 in. Primed MDF Ultra Light Stop Moulding,28424,2.93,,Default Title,https://ihlcanada.com/products/taiga-t909e-3-8-in-x-1-3-16-in-primed-mdf-ultra-light-stop,2026-05-09T11:40:01.305053
IHL Canada,Lumber,2 in. x 4 in. x 116-5/8 in. Spruce Lumber,20914,6.1,,Default Title,https://ihlcanada.com/products/2-in-x-4-in-x-116-5-8-in-spruce-lumber,2026-05-09T11:40:01.305055
IHL Canada,Lumber,2 in. x 6 in. x 116-5/8 in. Spruce Lumber,20922,10.13,,Default Title,https://ihlcanada.com/products/2-in-x-6-in-x-116-5-8-in-spruce-lumber,2026-05-09T11:40:01.305058
IHL Canada,Lumber,2 in. x 2 in. x 48 in. Brown Pressure Treated Square Baluster Picket,26458,2.9,,Default Title,https://ihlcanada.com/products/2-in-x-2-in-x-48-in-brown-pressure-treated-square-baluster-picket,2026-05-09T11:40:01.305060
